FILE,SIFIS PLAIN,SIFIS QUANTIZED,CRAP,SKUNK,IGNORED,IS COMPLEX,FILE PATH
lib.rs,25.882,0.471,400.917,106.784,false,true,crates/stdx/src/lib.rs
lib.rs,15.897,0.397,43.259,20.282,false,true,crates/ide_db/src/lib.rs
lib.rs,43.000,0.500,165.261,75.843,false,true,lib/arena/src/lib.rs
lib.rs,5.333,0.254,116.256,50.400,false,true,crates/proc_macro_srv/src/lib.rs
lib.rs,0.000,0.000,342.000,72.000,false,true,crates/profile/src/lib.rs
lib.rs,72.947,0.695,107.578,25.877,false,true,crates/mbe/src/lib.rs
lib.rs,0.217,0.003,3972.762,250.740,false,true,crates/flycheck/src/lib.rs
lib.rs,4.857,0.374,36.918,27.099,false,true,crates/ide_completion/src/lib.rs
lib.rs,127.787,0.702,207.219,45.209,false,true,crates/hir_expand/src/lib.rs
lib.rs,596.779,0.795,1963.267,392.848,false,true,crates/hir/src/lib.rs
lib.rs,0.000,0.000,272.000,64.000,false,true,crates/toolchain/src/lib.rs
lib.rs,33.725,0.592,72.847,38.667,false,true,crates/ide_ssr/src/lib.rs
lib.rs,0.275,0.008,1284.005,142.200,false,true,crates/proc_macro_api/src/lib.rs
lib.rs,26.272,0.710,46.270,28.000,false,true,crates/sourcegen/src/lib.rs
lib.rs,51.310,0.475,361.505,120.558,false,true,crates/tt/src/lib.rs
lifetime.rs,49.568,1.458,34.000,1.360,false,true,crates/ide_completion/src/completions/lifetime.rs
line_index.rs,0.000,0.000,110.000,40.000,false,true,crates/rust-analyzer/src/line_index.rs
load_cargo.rs,0.000,0.000,812.000,112.000,false,true,crates/rust-analyzer/src/cli/load_cargo.rs
loader.rs,0.000,0.000,1406.000,148.000,false,true,crates/vfs/src/loader.rs
logger.rs,0.000,0.000,930.000,120.000,false,true,crates/rust-analyzer/src/bin/logger.rs
lower.rs,44.286,1.206,54.020,4.101,false,true,crates/hir_def/src/path/lower.rs
lower.rs,203.414,1.118,220.022,6.718,false,true,crates/hir_def/src/item_tree/lower.rs
lower.rs,256.822,0.980,322.925,66.509,false,true,crates/hir_ty/src/lower.rs
lower.rs,194.715,1.143,247.214,32.621,false,true,crates/hir_def/src/body/lower.rs
lsif.rs,0.000,0.000,1806.000,168.000,false,true,crates/rust-analyzer/src/cli/lsif.rs
lsp_ext.rs,0.000,0.000,2862.000,212.000,false,true,crates/rust-analyzer/src/lsp_ext.rs
lsp_utils.rs,0.000,0.000,1892.000,172.000,false,true,crates/rust-analyzer/src/lsp_utils.rs
macro_.rs,55.928,1.271,44.012,3.274,false,true,crates/ide_completion/src/render/macro_.rs
macro_.rs,28.421,0.711,40.003,1.951,false,true,crates/ide/src/syntax_highlighting/macro_.rs
macro_error.rs,22.857,2.540,9.000,0.360,false,true,crates/ide_diagnostics/src/handlers/macro_error.rs
macro_expansion_tests.rs,74.817,1.471,92.806,16.804,false,true,crates/hir_def/src/macro_expansion_tests.rs
macros.rs,137.118,3.706,37.000,0.293,false,true,crates/hir_def/src/nameres/tests/macros.rs
macros.rs,167.127,3.556,47.010,3.141,false,true,crates/hir_ty/src/tests/macros.rs
main.rs,0.000,0.000,992.000,124.000,false,true,crates/rust-analyzer/tests/slow-tests/main.rs
main.rs,0.000,0.000,870.000,116.000,false,true,xtask/src/main.rs
main.rs,0.000,0.000,4290.000,260.000,false,true,crates/rust-analyzer/src/bin/main.rs
main_loop.rs,0.000,0.000,32220.000,716.000,false,true,crates/rust-analyzer/src/main_loop.rs
make.rs,193.662,0.880,244.345,69.985,false,true,crates/syntax/src/ast/make.rs
manifest_path.rs,0.000,0.000,182.000,52.000,false,true,crates/project_model/src/manifest_path.rs
map.rs,14.275,0.549,35.729,25.297,false,true,lib/arena/src/map.rs
mapping.rs,26.017,0.605,49.615,26.306,false,true,crates/hir_ty/src/mapping.rs
markdown.rs,0.000,0.000,756.000,108.000,false,true,crates/rust-analyzer/src/markdown.rs
markdown_remove.rs,0.000,0.000,42.000,24.000,false,true,crates/ide/src/markdown_remove.rs
match_check.rs,49.121,0.713,86.056,22.276,false,true,crates/hir_ty/src/diagnostics/match_check.rs
matcher.rs,162.046,1.077,231.102,52.280,false,true,crates/mbe/src/expander/matcher.rs
matching.rs,6.769,1.692,4.000,0.160,false,true,crates/hir_def/src/macro_expansion_tests/mbe/matching.rs
matching.rs,132.166,0.820,219.365,70.253,false,true,crates/ide_ssr/src/matching.rs
mbe.rs,176.462,2.846,62.000,2.480,false,true,crates/hir_def/src/macro_expansion_tests/mbe.rs
mem_docs.rs,0.000,0.000,240.000,60.000,false,true,crates/rust-analyzer/src/mem_docs.rs
memory_usage.rs,0.000,0.000,812.000,112.000,false,true,crates/profile/src/memory_usage.rs
merge_imports.rs,96.427,1.087,120.070,35.379,false,true,crates/ide_db/src/helpers/merge_imports.rs
merge_imports.rs,47.929,1.452,33.000,1.320,false,true,crates/ide_assists/src/handlers/merge_imports.rs
merge_match_arms.rs,42.219,2.010,21.000,0.433,false,true,crates/ide_assists/src/handlers/merge_match_arms.rs
meta_syntax.rs,20.308,5.077,4.000,0.160,false,true,crates/hir_def/src/macro_expansion_tests/mbe/meta_syntax.rs
method_resolution.rs,182.579,0.942,212.298,31.373,false,true,crates/hir_ty/src/method_resolution.rs
method_resolution.rs,205.173,3.537,58.000,2.320,false,true,crates/hir_ty/src/tests/method_resolution.rs
metrics.rs,0.000,0.000,3422.000,232.000,false,true,xtask/src/metrics.rs
mismatched_arg_count.rs,57.788,1.993,29.008,2.495,false,true,crates/ide_diagnostics/src/handlers/mismatched_arg_count.rs
missing_fields.rs,80.621,2.179,37.000,0.357,false,true,crates/ide_diagnostics/src/handlers/missing_fields.rs
missing_match_arms.rs,134.942,3.138,43.000,1.720,false,true,crates/ide_diagnostics/src/handlers/missing_match_arms.rs
missing_ok_or_some_in_tail_expr.rs,32.000,2.000,16.000,0.640,false,true,crates/ide_diagnostics/src/handlers/missing_ok_or_some_in_tail_expr.rs
missing_unsafe.rs,16.917,2.417,7.000,0.280,false,true,crates/ide_diagnostics/src/handlers/missing_unsafe.rs
mod.rs,0.000,0.000,2162.000,184.000,false,true,crates/proc_macro_srv/src/abis/abi_1_55/proc_macro/bridge/mod.rs
mod.rs,0.000,0.000,1640.000,160.000,false,true,crates/proc_macro_srv/src/abis/abi_1_47/proc_macro/bridge/mod.rs
mod.rs,0.000,0.000,43472.000,832.000,false,true,crates/proc_macro_srv/src/abis/abi_1_58/proc_macro/mod.rs
mod.rs,0.000,0.000,702.000,104.000,false,true,crates/proc_macro_srv/src/abis/abi_1_47/mod.rs
mod.rs,0.000,0.000,2162.000,184.000,false,true,crates/proc_macro_srv/src/abis/abi_1_58/proc_macro/bridge/mod.rs
mod.rs,0.000,0.000,31506.000,708.000,false,true,crates/proc_macro_srv/src/abis/abi_1_55/proc_macro/mod.rs
mod.rs,0.000,0.000,702.000,104.000,false,true,crates/proc_macro_srv/src/abis/abi_1_58/mod.rs
mod.rs,0.000,0.000,2162.000,184.000,false,true,crates/proc_macro_srv/src/abis/abi_1_56/proc_macro/bridge/mod.rs
mod.rs,0.000,0.000,702.000,104.000,false,true,crates/proc_macro_srv/src/abis/abi_1_55/mod.rs
mod.rs,0.000,0.000,600.000,96.000,false,true,crates/proc_macro_srv/src/abis/mod.rs
mod.rs,0.000,0.000,29070.000,680.000,false,true,crates/proc_macro_srv/src/abis/abi_1_47/proc_macro/mod.rs
mod.rs,0.000,0.000,702.000,104.000,false,true,crates/proc_macro_srv/src/abis/abi_1_56/mod.rs
mod.rs,0.000,0.000,41006.000,808.000,false,true,crates/proc_macro_srv/src/abis/abi_1_56/proc_macro/mod.rs
mod_.rs,62.918,1.234,51.144,7.780,false,true,crates/ide_completion/src/completions/mod_.rs
mod_resolution.rs,102.427,3.104,33.000,1.320,false,true,crates/hir_def/src/nameres/tests/mod_resolution.rs
moniker.rs,54.804,1.617,46.028,4.329,false,true,crates/ide/src/moniker.rs
move_guard.rs,74.059,1.763,42.004,2.225,false,true,crates/ide_assists/src/handlers/move_guard.rs
move_item.rs,101.324,1.949,52.000,0.522,false,true,crates/ide/src/move_item.rs
move_module_to_file.rs,40.701,1.507,27.000,0.532,false,true,crates/ide_assists/src/handlers/move_module_to_file.rs
msg.rs,8.708,0.363,111.754,51.273,false,true,crates/proc_macro_api/src/msg.rs
name.rs,10.423,0.208,50.509,11.765,false,true,crates/hir_expand/src/name.rs
nameres.rs,50.775,0.758,67.028,4.945,false,true,crates/hir_def/src/nameres.rs
navigation_target.rs,139.366,0.801,188.500,42.305,false,true,crates/ide/src/navigation_target.rs
never_type.rs,65.581,3.279,20.000,0.800,false,true,crates/hir_ty/src/tests/never_type.rs
no_such_field.rs,63.718,1.965,39.227,8.278,false,true,crates/ide_diagnostics/src/handlers/no_such_field.rs
node_ext.rs,49.592,1.042,79.248,29.183,false,true,crates/ide_db/src/helpers/node_ext.rs
node_ext.rs,196.455,0.604,450.660,137.748,false,true,crates/syntax/src/ast/node_ext.rs
nodes.rs,908.157,0.375,344406.508,3882.066,false,true,crates/syntax/src/ast/generated/nodes.rs
on_enter.rs,97.859,1.529,64.007,3.036,false,true,crates/ide/src/typing/on_enter.rs
op_queue.rs,0.000,0.000,156.000,48.000,false,true,crates/rust-analyzer/src/op_queue.rs
operators.rs,7.451,0.196,337.346,89.959,false,true,crates/syntax/src/ast/operators.rs
params.rs,37.403,0.961,50.152,18.767,false,true,crates/parser/src/grammar/params.rs
parser.rs,33.071,0.781,121.437,61.496,false,true,crates/mbe/src/parser.rs
parser.rs,43.541,1.554,54.099,7.005,false,true,crates/parser/src/parser.rs
parsing.rs,80.169,0.729,111.650,22.647,false,true,crates/ide_ssr/src/parsing.rs
pat.rs,68.630,1.315,85.320,12.035,false,true,crates/hir_ty/src/infer/pat.rs
path.rs,48.531,0.619,95.471,36.131,false,true,crates/hir_def/src/path.rs
path.rs,44.283,0.992,58.961,19.268,false,true,crates/hir_ty/src/infer/path.rs
path_interner.rs,0.000,0.000,90.000,36.000,false,true,crates/vfs/src/path_interner.rs
path_resolution.rs,57.790,1.043,80.634,14.804,false,true,crates/hir_def/src/nameres/path_resolution.rs
path_transform.rs,35.676,0.743,48.043,5.097,false,true,crates/ide_db/src/path_transform.rs
paths.rs,16.832,1.683,20.016,2.727,false,true,crates/parser/src/grammar/paths.rs
pattern.rs,42.115,2.217,19.000,0.760,false,true,crates/ide_completion/src/tests/pattern.rs
patterns.rs,118.229,4.729,25.000,1.000,false,true,crates/hir_ty/src/tests/patterns.rs
patterns.rs,71.475,0.971,81.406,19.310,false,true,crates/parser/src/grammar/patterns.rs
patterns.rs,56.686,0.957,77.157,9.179,false,true,crates/ide_completion/src/patterns.rs
postfix.rs,76.941,1.603,61.056,6.037,false,true,crates/ide_completion/src/completions/postfix.rs
predicate.rs,18.667,2.333,8.000,0.320,false,true,crates/ide_completion/src/tests/predicate.rs
pretty.rs,137.943,1.113,274.585,101.983,false,true,crates/hir_def/src/item_tree/pretty.rs
prime_caches.rs,0.000,0.000,42.000,24.000,false,true,crates/ide/src/prime_caches.rs
primitives.rs,4.667,2.333,2.000,0.080,false,true,crates/hir_def/src/nameres/tests/primitives.rs
proc_macros.rs,21.474,3.579,6.000,0.240,false,true,crates/ide_completion/src/tests/proc_macros.rs
proc_macros.rs,6.600,2.200,3.000,0.120,false,true,crates/hir_def/src/macro_expansion_tests/proc_macros.rs
process.rs,0.000,0.000,2970.000,216.000,false,true,crates/stdx/src/process.rs
process.rs,0.000,0.000,552.000,92.000,false,true,crates/proc_macro_api/src/process.rs
progress_report.rs,0.000,0.000,380.000,76.000,false,true,crates/rust-analyzer/src/cli/progress_report.rs
project_json.rs,0.000,0.000,756.000,108.000,false,true,crates/project_model/src/project_json.rs
promote_local_to_const.rs,38.000,1.000,38.029,4.108,false,true,crates/ide_assists/src/handlers/promote_local_to_const.rs
ptr.rs,16.964,0.530,44.148,29.193,false,true,crates/syntax/src/ptr.rs
pull_assignment_up.rs,111.108,1.658,67.087,7.208,false,true,crates/ide_assists/src/handlers/pull_assignment_up.rs
qualified_path.rs,158.326,1.807,106.174,10.565,false,true,crates/ide_completion/src/completions/qualified_path.rs
qualify_method_call.rs,77.815,3.113,25.000,1.000,false,true,crates/ide_assists/src/handlers/qualify_method_call.rs
qualify_path.rs,230.821,2.343,102.000,1.432,false,true,crates/ide_assists/src/handlers/qualify_path.rs
quote.rs,0.000,0.000,210.000,56.000,false,true,crates/proc_macro_srv/src/abis/abi_1_58/proc_macro/quote.rs
quote.rs,0.000,0.000,210.000,56.000,false,true,crates/proc_macro_srv/src/abis/abi_1_56/proc_macro/quote.rs
raw_string.rs,79.075,1.438,55.000,1.084,false,true,crates/ide_assists/src/handlers/raw_string.rs
record.rs,22.400,2.800,8.000,0.320,false,true,crates/ide_completion/src/tests/record.rs
record.rs,46.160,2.198,21.000,0.840,false,true,crates/ide_completion/src/completions/record.rs
references.rs,246.105,1.850,133.024,5.907,false,true,crates/ide/src/references.rs
regression.rs,115.862,6.815,17.000,0.680,false,true,crates/hir_def/src/macro_expansion_tests/mbe/regression.rs
regression.rs,160.799,3.496,46.000,1.840,false,true,crates/hir_ty/src/tests/regression.rs
release.rs,0.000,0.000,1482.000,152.000,false,true,xtask/src/release.rs
reload.rs,0.000,0.000,18090.000,536.000,false,true,crates/rust-analyzer/src/reload.rs
remove_dbg.rs,39.633,1.289,41.002,1.864,false,true,crates/ide_assists/src/handlers/remove_dbg.rs
remove_unused_param.rs,77.538,1.385,56.003,2.175,false,true,crates/ide_assists/src/handlers/remove_unused_param.rs
rename.rs,355.855,1.988,179.136,11.580,false,true,crates/ide/src/rename.rs
rename.rs,112.538,1.098,182.614,68.955,false,true,crates/ide_db/src/rename.rs
render.rs,282.426,2.055,146.001,2.241,false,true,crates/ide_completion/src/render.rs
render.rs,118.670,1.052,141.471,16.198,false,true,crates/ide/src/hover/render.rs
reorder_fields.rs,50.565,1.331,38.000,0.916,false,true,crates/ide_assists/src/handlers/reorder_fields.rs
reorder_impl.rs,45.000,1.500,30.002,1.548,false,true,crates/ide_assists/src/handlers/reorder_impl.rs
reparsing.rs,18.966,0.372,881.570,139.436,false,true,crates/syntax/src/parsing/reparsing.rs
replace_derive_with_manual_impl.rs,177.693,2.167,82.001,1.463,false,true,crates/ide_assists/src/handlers/replace_derive_with_manual_impl.rs
replace_if_let_with_match.rs,209.513,1.806,116.038,6.586,false,true,crates/ide_assists/src/handlers/replace_if_let_with_match.rs
replace_qualified_name_with_use.rs,69.898,1.398,50.025,4.286,false,true,crates/ide_assists/src/handlers/replace_qualified_name_with_use.rs
replace_string_with_char.rs,39.263,1.571,25.000,1.000,false,true,crates/ide_assists/src/handlers/replace_string_with_char.rs
replace_turbofish_with_explicit_type.rs,40.884,1.703,31.004,2.011,false,true,crates/ide_assists/src/handlers/replace_turbofish_with_explicit_type.rs
replacing.rs,37.786,0.821,46.553,11.767,false,true,crates/ide_ssr/src/replacing.rs
resolver.rs,184.098,0.850,254.200,26.884,false,true,crates/hir_def/src/resolver.rs
resolving.rs,49.311,0.657,76.695,20.112,false,true,crates/ide_ssr/src/resolving.rs
rpc.rs,0.000,0.000,10302.000,404.000,false,true,crates/proc_macro_srv/src/abis/abi_1_56/proc_macro/bridge/rpc.rs
rpc.rs,0.000,0.000,10302.000,404.000,false,true,crates/proc_macro_srv/src/abis/abi_1_55/proc_macro/bridge/rpc.rs
rpc.rs,0.000,0.000,10302.000,404.000,false,true,crates/proc_macro_srv/src/abis/abi_1_47/proc_macro/bridge/rpc.rs
rpc.rs,0.000,0.000,10302.000,404.000,false,true,crates/proc_macro_srv/src/abis/abi_1_58/proc_macro/bridge/rpc.rs
runnables.rs,475.637,2.856,169.502,17.582,false,true,crates/ide/src/runnables.rs
rustc_cfg.rs,0.000,0.000,210.000,56.000,false,true,crates/project_model/src/rustc_cfg.rs
rustc_server.rs,49.741,0.273,9681.179,480.079,false,true,crates/proc_macro_srv/src/abis/abi_1_55/rustc_server.rs
rustc_server.rs,49.703,0.275,9489.876,475.976,false,true,crates/proc_macro_srv/src/abis/abi_1_47/rustc_server.rs
rustc_server.rs,50.072,0.265,11075.959,508.764,false,true,crates/proc_macro_srv/src/abis/abi_1_58/rustc_server.rs
rustc_server.rs,49.966,0.269,10466.264,496.477,false,true,crates/proc_macro_srv/src/abis/abi_1_56/rustc_server.rs
rustc_wrapper.rs,0.000,0.000,90.000,36.000,false,true,crates/rust-analyzer/src/bin/rustc_wrapper.rs
scope.rs,81.561,1.133,72.004,2.730,false,true,crates/hir_def/src/body/scope.rs
scoped_cell.rs,0.000,0.000,506.000,88.000,false,true,crates/proc_macro_srv/src/abis/abi_1_58/proc_macro/bridge/scoped_cell.rs
scoped_cell.rs,0.000,0.000,506.000,88.000,false,true,crates/proc_macro_srv/src/abis/abi_1_56/proc_macro/bridge/scoped_cell.rs
scoped_cell.rs,0.000,0.000,506.000,88.000,false,true,crates/proc_macro_srv/src/abis/abi_1_55/proc_macro/bridge/scoped_cell.rs
scoped_cell.rs,0.000,0.000,506.000,88.000,false,true,crates/proc_macro_srv/src/abis/abi_1_47/proc_macro/bridge/scoped_cell.rs
search.rs,51.000,0.927,55.009,3.188,false,true,crates/ide_ssr/src/search.rs
search.rs,146.052,0.924,205.868,48.175,false,true,crates/ide_db/src/search.rs
semantic_tokens.rs,0.000,0.000,756.000,108.000,false,true,crates/rust-analyzer/src/semantic_tokens.rs
semantics.rs,249.857,0.838,318.945,73.648,false,true,crates/hir/src/semantics.rs
server.rs,0.000,0.000,1980.000,176.000,false,true,crates/proc_macro_srv/src/abis/abi_1_47/proc_macro/bridge/server.rs
server.rs,0.000,0.000,1980.000,176.000,false,true,crates/proc_macro_srv/src/abis/abi_1_56/proc_macro/bridge/server.rs
server.rs,0.000,0.000,1980.000,176.000,false,true,crates/proc_macro_srv/src/abis/abi_1_58/proc_macro/bridge/server.rs
server.rs,0.000,0.000,1980.000,176.000,false,true,crates/proc_macro_srv/src/abis/abi_1_55/proc_macro/bridge/server.rs
shuffle_crate_graph.rs,0.000,0.000,72.000,32.000,false,true,crates/ide/src/shuffle_crate_graph.rs
simple.rs,336.568,4.548,74.000,2.960,false,true,crates/hir_ty/src/tests/simple.rs
sort_items.rs,88.057,1.572,56.002,1.996,false,true,crates/ide_assists/src/handlers/sort_items.rs
source_analyzer.rs,195.147,1.096,227.471,27.709,false,true,crates/hir/src/source_analyzer.rs
source_to_def.rs,57.176,0.715,80.207,10.199,false,true,crates/hir/src/semantics/source_to_def.rs
sourcegen.rs,0.000,0.000,506.000,88.000,false,true,crates/rust-analyzer/tests/slow-tests/sourcegen.rs
sourcegen_ast.rs,0.000,0.000,35910.000,756.000,false,true,crates/syntax/src/tests/sourcegen_ast.rs
sourcegen_lints.rs,0.000,0.000,2162.000,184.000,false,true,crates/ide_db/src/tests/sourcegen_lints.rs
sourcegen_tests.rs,0.000,0.000,600.000,96.000,false,true,crates/syntax/src/tests/sourcegen_tests.rs
ssr.rs,21.386,2.139,10.000,0.400,false,true,crates/ide/src/ssr.rs
ssr.rs,0.000,0.000,650.000,100.000,false,true,crates/rust-analyzer/src/cli/ssr.rs
static_index.rs,40.329,0.807,51.271,15.962,false,true,crates/ide/src/static_index.rs
status.rs,0.000,0.000,1406.000,148.000,false,true,crates/ide/src/status.rs
stop_watch.rs,0.000,0.000,650.000,100.000,false,true,crates/profile/src/stop_watch.rs
suggest_name.rs,139.957,1.138,123.112,9.596,false,true,crates/ide_assists/src/utils/suggest_name.rs
support.rs,0.000,0.000,8372.000,364.000,false,true,crates/rust-analyzer/tests/slow-tests/support.rs
symbol_index.rs,128.181,0.838,238.205,91.542,false,true,crates/ide_db/src/symbol_index.rs
syntax_bridge.rs,130.078,1.078,164.290,14.490,false,true,crates/mbe/src/syntax_bridge.rs
syntax_highlighting.rs,37.506,1.213,54.193,8.740,false,true,crates/ide/src/syntax_highlighting.rs
syntax_tree.rs,42.500,2.500,17.002,1.378,false,true,crates/ide/src/syntax_tree.rs
sysroot.rs,0.000,0.000,2652.000,204.000,false,true,crates/project_model/src/sysroot.rs
tags.rs,58.437,0.751,133.393,43.412,false,true,crates/ide/src/syntax_highlighting/tags.rs
ted.rs,57.880,0.815,71.088,7.377,false,true,crates/syntax/src/ted.rs
test_db.rs,27.542,0.626,45.873,17.407,false,true,crates/hir_ty/src/test_db.rs
test_db.rs,48.462,0.692,71.342,18.182,false,true,crates/hir_def/src/test_db.rs
testdir.rs,0.000,0.000,240.000,60.000,false,true,crates/rust-analyzer/tests/slow-tests/testdir.rs
tests.rs,52.242,1.582,37.024,3.852,false,true,crates/ide_assists/src/tests.rs
tests.rs,0.000,0.000,2652.000,204.000,false,true,crates/syntax/src/tests.rs
tests.rs,162.005,1.705,95.015,4.506,false,true,crates/ide_ssr/src/tests.rs
tests.rs,107.771,1.086,126.946,28.594,false,true,crates/hir_ty/src/tests.rs
tests.rs,117.286,4.511,26.135,6.083,false,true,crates/ide/src/syntax_highlighting/tests.rs
tests.rs,109.434,1.368,80.000,3.200,false,true,crates/ide_db/src/helpers/insert_use/tests.rs
tests.rs,0.000,0.000,756.000,108.000,false,true,crates/project_model/src/tests.rs
tests.rs,15.158,1.684,9.000,0.360,false,true,crates/ide_db/src/traits/tests.rs
tests.rs,102.818,2.779,37.000,1.480,false,true,crates/hir_def/src/nameres/tests.rs
tests.rs,52.315,4.360,12.000,0.480,false,true,crates/hir_def/src/item_tree/tests.rs
tests.rs,436.230,3.138,139.000,5.560,false,true,crates/ide/src/hover/tests.rs
text_tree_sink.rs,32.795,0.745,44.001,1.455,false,true,crates/syntax/src/parsing/text_tree_sink.rs
thread_pool.rs,0.000,0.000,132.000,44.000,false,true,crates/rust-analyzer/src/thread_pool.rs
tidy.rs,0.000,0.000,10302.000,404.000,false,true,crates/rust-analyzer/tests/slow-tests/tidy.rs
tls.rs,0.000,0.000,812.000,112.000,false,true,crates/hir_ty/src/tls.rs
to_parser_tokens.rs,29.345,1.494,37.099,6.167,false,true,crates/mbe/src/to_parser_tokens.rs
to_proto.rs,0.000,0.000,112560.000,1340.000,false,true,crates/rust-analyzer/src/to_proto.rs
to_proto.rs,0.000,0.000,9900.000,396.000,false,true,crates/rust-analyzer/src/diagnostics/to_proto.rs
token_ext.rs,140.308,1.025,246.337,87.403,false,true,crates/syntax/src/ast/token_ext.rs
token_text.rs,18.976,0.422,78.704,45.957,false,true,crates/syntax/src/token_text.rs
tokens.rs,23.393,0.366,188.029,79.792,false,true,crates/syntax/src/ast/generated/tokens.rs
trait_impl.rs,173.185,2.044,87.026,5.242,false,true,crates/ide_completion/src/completions/trait_impl.rs
traits.rs,20.562,0.541,58.058,36.538,false,true,crates/hir_ty/src/traits.rs
traits.rs,17.386,0.511,39.352,22.667,false,true,crates/syntax/src/ast/traits.rs
traits.rs,500.317,4.169,120.000,4.800,false,true,crates/hir_ty/src/tests/traits.rs
transcriber.rs,36.400,0.743,53.533,24.225,false,true,crates/mbe/src/expander/transcriber.rs
tree.rs,0.000,0.000,420.000,80.000,false,true,crates/profile/src/tree.rs
tt_conversion.rs,13.235,2.647,5.000,0.200,false,true,crates/hir_def/src/macro_expansion_tests/mbe/tt_conversion.rs
tt_iter.rs,46.466,0.726,64.026,4.741,false,true,crates/mbe/src/tt_iter.rs
type_pos.rs,24.250,3.031,8.000,0.320,false,true,crates/ide_completion/src/tests/type_pos.rs
type_ref.rs,79.982,0.819,128.689,37.379,false,true,crates/hir_def/src/type_ref.rs
types.rs,51.596,0.912,64.066,22.875,false,true,crates/parser/src/grammar/types.rs
typing.rs,97.708,1.458,67.778,14.942,false,true,crates/ide/src/typing.rs
unify.rs,95.586,0.790,134.639,47.270,false,true,crates/hir_ty/src/infer/unify.rs
unlinked_file.rs,55.464,1.387,40.001,1.181,false,true,crates/ide_diagnostics/src/handlers/unlinked_file.rs
unqualified_path.rs,82.101,1.582,59.001,1.781,false,true,crates/ide_completion/src/completions/unqualified_path.rs
unresolved_import.rs,13.412,2.235,6.000,0.240,false,true,crates/ide_diagnostics/src/handlers/unresolved_import.rs
unresolved_module.rs,12.490,1.784,7.000,0.280,false,true,crates/ide_diagnostics/src/handlers/unresolved_module.rs
unwrap_block.rs,112.691,2.542,46.000,0.301,false,true,crates/ide_assists/src/handlers/unwrap_block.rs
unwrap_result_return_type.rs,157.521,2.625,60.007,3.051,false,true,crates/ide_assists/src/handlers/unwrap_result_return_type.rs
use_tree.rs,31.220,2.081,15.000,0.600,false,true,crates/ide_completion/src/tests/use_tree.rs
usefulness.rs,134.615,0.769,223.381,81.526,false,true,crates/hir_ty/src/diagnostics/match_check/usefulness.rs
useless_braces.rs,20.293,1.561,13.000,0.520,false,true,crates/ide_diagnostics/src/handlers/useless_braces.rs
utils.rs,63.175,0.790,80.518,13.846,false,true,crates/hir_ty/src/utils.rs
utils.rs,170.781,0.866,211.489,27.152,false,true,crates/ide_assists/src/utils.rs
validation.rs,50.537,0.472,646.674,154.608,false,true,crates/syntax/src/validation.rs
version.rs,9.600,0.289,458.630,99.117,false,true,crates/proc_macro_api/src/version.rs
vfs_path.rs,22.157,0.236,1448.664,201.239,false,true,crates/vfs/src/vfs_path.rs
view_crate_graph.rs,0.000,0.000,420.000,80.000,false,true,crates/ide/src/view_crate_graph.rs
view_hir.rs,0.000,0.000,42.000,24.000,false,true,crates/ide/src/view_hir.rs
visibility.rs,36.485,0.652,64.605,31.360,false,true,crates/hir_def/src/visibility.rs
visibility.rs,8.611,1.722,5.000,0.200,false,true,crates/ide_completion/src/tests/visibility.rs
walk.rs,0.000,0.000,3906.000,248.000,false,true,crates/hir_ty/src/walk.rs
workspace.rs,0.000,0.000,31506.000,708.000,false,true,crates/project_model/src/workspace.rs
wrap_return_type_in_result.rs,144.409,2.777,52.003,2.066,false,true,crates/ide_assists/src/handlers/wrap_return_type_in_result.rs
TOTAL COMPLEX FILES,479,,,,,,
LIST OF IGNORED FILES,----------,----------,----------,----------,----------,----------,----------
../TimeAnalysis/rust-analyzer-2021-12-13/.github/actions/github-release/main.js,0.000,0.000,0.000,0.000,true,-,-
../TimeAnalysis/rust-analyzer-2021-12-13/crates/hir_ty/src/diagnostics.rs,0.000,0.000,0.000,0.000,true,-,-
../TimeAnalysis/rust-analyzer-2021-12-13/crates/ide_db/src/helpers/generated_lints.rs,0.000,0.000,0.000,0.000,true,-,-
../TimeAnalysis/rust-analyzer-2021-12-13/crates/profile/src/google_cpu_profiler.rs,0.000,0.000,0.000,0.000,true,-,-
../TimeAnalysis/rust-analyzer-2021-12-13/crates/project_model/test_data/fake-sysroot/alloc/src/lib.rs,0.000,0.000,0.000,0.000,true,-,-
../TimeAnalysis/rust-analyzer-2021-12-13/crates/project_model/test_data/fake-sysroot/core/src/lib.rs,0.000,0.000,0.000,0.000,true,-,-
../TimeAnalysis/rust-analyzer-2021-12-13/crates/project_model/test_data/fake-sysroot/panic_abort/src/lib.rs,0.000,0.000,0.000,0.000,true,-,-
../TimeAnalysis/rust-analyzer-2021-12-13/crates/project_model/test_data/fake-sysroot/panic_unwind/src/lib.rs,0.000,0.000,0.000,0.000,true,-,-
../TimeAnalysis/rust-analyzer-2021-12-13/crates/project_model/test_data/fake-sysroot/proc_macro/src/lib.rs,0.000,0.000,0.000,0.000,true,-,-
../TimeAnalysis/rust-analyzer-2021-12-13/crates/project_model/test_data/fake-sysroot/profiler_builtins/src/lib.rs,0.000,0.000,0.000,0.000,true,-,-
../TimeAnalysis/rust-analyzer-2021-12-13/crates/project_model/test_data/fake-sysroot/std/src/lib.rs,0.000,0.000,0.000,0.000,true,-,-
